orbital_period_days,transit_duration_hours,transit_depth_ppm,planetary_radius_earth_radii,insolation_flux_earth_flux,equilibrium_temperature_k,stellar_effective_temperature_k,stellar_surface_gravity_log10_cm_s2,stellar_radius_solar_radii,right_ascension_decimal_degrees,declination_decimal_degrees
15.03946452,5.39796,66900.0,51.71,139.95,877.0,6410.0,4.329,1.178,294.7312,40.15049
3.693951168,2.2534,28300.0,20.88,411.07,1148.0,5968.0,4.534,0.881,294.90256,40.169979
1.05680287,5.748,82.3,0.83,1686.88,1633.0,5584.0,4.532,0.885,295.01114,40.151402
0.787122102,3.0999,597.0,20.76,1775.05,1655.0,5210.0,4.528,0.799,295.27374,40.133659
1.21607873,4.686,29.4,1.92,14545.24,2803.0,6234.0,3.741,2.5,298.64252,40.838909
38.49536985,12.8716,93300.0,124.34,109.13,824.0,6050.0,3.823,2.345,299.702,40.896271
4.18224416,6.209,57.2,1.07,500.7,1206.0,6057.0,4.392,0.999,284.87558,40.984428
0.643002821,1.02608,2670.0,36.82,5409.39,2188.0,5681.0,4.315,1.036,289.07111,40.978809
53.220417,17.7344,72900.0,55.22,43.63,655.0,5653.0,3.905,2.057,290.15335,40.90163
8.0018897,3.425,103.0,0.9,131.75,864.0,5830.0,4.54,0.876,290.91504,40.988499
2.264471713,7.1803,187000.0,102.12,4637.68,2103.0,6782.0,4.014,1.752,297.75565,42.009071
5.21395046,3.188,78.5,1.24,492.29,1201.0,5529.0,4.123,1.412,281.5202,42.169472
24.996068,5.623,622.0,2.4,31.43,604.0,5761.0,4.492,0.956,281.64999,42.132061
8.9429645,1.803,234.0,0.89,19.51,536.0,4183.0,4.655,0.594,284.27499,42.123779
281.509095,40.963,5950.0,85.77,52.05,685.0,4797.0,2.632,10.709,287.37662,43.009491
2.405625303,0.6283,164.0,1.11,459.66,1180.0,5450.0,4.573,0.83,292.72079,43.076809
3.258249472,2.6358,1640.0,79.23,4234.38,2057.0,6712.0,3.859,2.361,294.83984,43.019718
552.8295063,16.0851,266000.0,56.89,0.65,229.0,5956.0,4.403,0.929,295.09634,43.047981
0.773595312,0.781,93.0,0.96,3613.97,1976.0,5973.0,4.506,0.935,296.23856,43.02179
0.7735301,1.335,185.0,1.87,8868.22,2474.0,6296.0,4.217,1.35,296.28384,43.033981
44.82732381,6.86103,237000.0,429.0,87.2,779.0,5160.0,3.568,3.279,295.57651,43.190327
7.535894184,8.3059,172000.0,24.64,40.28,642.0,4969.0,4.736,0.537,285.56534,44.29525
0.562498925,0.6743,420.0,2.88,4880.5,2129.0,5638.0,4.437,0.933,285.95874,44.254719
0.755049082,2.09643,26100.0,30.47,1372.84,1551.0,5242.0,4.64,0.622,287.35971,44.294991
1.012694226,3.6017,109000.0,42.51,5846.79,2230.0,6487.0,4.292,1.233,289.94028,44.225719
10.303356,5.98633,520000.0,69.66,90.76,787.0,5497.0,4.423,0.9,290.59256,44.206589
2.214029545,5.64264,349000.0,94.23,3041.8,1894.0,6604.0,4.178,1.526,292.29675,44.280571
2.441988077,3.94526,95300.0,90.39,3721.74,1993.0,6078.0,3.874,2.059,292.8627,44.22105
2.44200193,3.146,129.0,0.95,518.48,1217.0,5587.0,4.556,0.851,292.8685,44.23616
384.847556,9.969,190.0,1.09,0.56,220.0,5579.0,4.58,0.798,296.00369,44.277561
2.131225773,5.4932,2340.0,35.68,1382.47,1555.0,6181.0,4.38,1.028,300.39902,45.521111
0.839907158,1.019,120.0,0.92,1705.12,1640.0,5120.0,4.478,0.853,284.12521,45.628052
1.219736039,4.89465,612000.0,135.43,10982.55,2611.0,7358.0,4.171,1.637,285.72537,45.666431
2.015152464,8.17997,562000.0,132.05,4657.05,2107.0,6988.0,4.163,1.649,286.59497,45.69828
0.82820657,2.70353,119000.0,35.67,1109.75,1473.0,5033.0,4.611,0.655,288.44455,45.612671
1.7613778,1.355,359.0,2.32,2621.69,1824.0,6544.0,4.349,1.207,293.17194,45.677391
2.537081943,4.80903,245000.0,67.96,2032.57,1712.0,6735.0,4.307,1.309,298.12146,45.651131
14.44312745,8.33598,41700.0,92.28,462.07,1182.0,5757.0,3.672,2.736,300.12634,45.633549
5.61386908,5.07753,57400.0,34.24,61.43,714.0,4504.0,4.582,0.709,284.31046,45.76955
9.080194398,8.18777,325000.0,76.4,248.49,1013.0,6461.0,4.396,1.131,297.17203,46.953949
9.93442075,7.8219,56000.0,34.03,50.35,679.0,5382.0,4.654,0.669,297.25931,46.989681
2.071939672,4.45367,199000.0,75.64,1953.33,1696.0,6140.0,4.247,1.254,298.68484,46.94997
8.5893644,6.975,179.0,1.21,93.09,792.0,5602.0,4.571,0.817,298.72095,46.933891
8.589644815,9.49469,270000.0,140.07,940.15,1412.0,6331.0,3.813,2.194,298.79758,46.930244
11.7728146,4.132,77.1,0.93,90.86,788.0,5410.0,4.333,1.056,280.71948,47.07222
1.009671584,4.37759,155000.0,125.31,27692.04,3287.0,7652.0,3.974,2.242,286.29077,47.076221
1.260575815,2.36064,154000.0,29.91,935.7,1410.0,5388.0,4.576,0.715,290.01401,48.701832
1.88912273,4.219,60.2,0.59,573.44,1248.0,5413.0,4.578,0.754,291.61365,48.749451
0.609125246,0.655,139.0,0.96,3049.07,1896.0,5595.0,4.581,0.796,295.0618,48.798168
14.1573717,3.786,130.0,1.1,86.67,778.0,6122.0,4.487,0.964,292.31601,42.626251
1.566528935,3.2593,92500.0,49.66,1371.7,1551.0,5883.0,4.471,0.905,296.14212,48.702141
4.52977632,26.752,1580.0,12.22,6213.27,2264.0,8912.0,4.05,2.299,298.64676,48.784649
1.291964282,1.8378,28600.0,10.97,572.64,1249.0,4995.0,4.624,0.638,287.26074,48.846512
37.4646974,4.954,51.6,0.97,49.61,677.0,6266.0,4.209,1.342,290.478,48.854645
6.31915999,3.465,34.4,1.04,829.72,1369.0,6254.0,4.019,1.706,298.20261,44.925831
2.58393841,2.169,49.4,0.77,1103.3,1470.0,6164.0,4.378,1.09,288.46909,46.78368
0.87630504,1.11,171.0,22.24,3156.02,1911.0,6032.0,4.508,0.929,295.54755,46.287682
6.5595368,4.324,26.3,0.62,320.09,1079.0,5950.0,4.323,1.196,294.12488,46.67289
14.7510068,2.25,381.0,1.7,36.94,629.0,5295.0,4.548,0.8,295.90503,45.40543
15.58279473,3.76683,52800.0,14.0,5.86,397.0,3849.0,4.703,0.546,284.62024,38.969501
2.908454772,2.6005,64300.0,40.85,416.75,1153.0,5631.0,4.518,0.764,286.0722,38.972229
1.540395674,2.80168,70600.0,117.33,15595.35,2850.0,7394.0,3.897,2.283,286.94843,38.928219
2.344138713,0.4495,111.0,2.43,2469.65,1797.0,5313.0,3.835,2.095,287.55768,38.912231
0.91849333,2.399,58.7,0.93,5576.7,2205.0,6469.0,4.385,1.193,291.69427,38.986462
1.341078755,3.86492,112000.0,41.8,3533.56,1968.0,6368.0,4.323,1.225,291.70963,38.92136
36.136968,15.42,152.0,1.3,30.69,600.0,6258.0,4.442,1.046,288.91046,47.396709
0.933746709,3.435,18.6,0.36,3026.99,1893.0,6302.0,4.535,0.815,292.71817,47.469891
0.93376738,4.036,55.4,0.63,1879.0,1678.0,5611.0,4.53,0.787,292.86078,47.57457
0.93374073,4.296,148.0,0.84,831.95,1371.0,4753.0,4.585,0.717,292.19189,47.690102
0.93369659,4.444,81.4,0.78,1891.43,1680.0,5619.0,4.558,0.838,292.19583,47.661518
0.9337473,3.446,64.6,0.6,1652.84,1625.0,5649.0,4.606,0.741,292.26321,47.643478
4.0551242,12.0,149.0,3.13,3887.31,2013.0,7064.0,3.888,2.531,295.95383,49.374859
21.6817115,7.18,73.5,0.89,60.99,713.0,6297.0,4.448,1.031,296.82455,49.68491
4.02018903,3.616,18.5,0.6,754.66,1337.0,5788.0,4.178,1.376,288.39529,39.872627
3.33930957,2.597,91.3,1.2,498.37,1205.0,5700.0,4.434,1.006,289.5484,40.1642
3.36379289,23.7,136.0,44.77,2712.28,1840.0,5947.0,3.814,2.407,298.74335,40.07214
4.29251656,4.254,250.0,3.66,403.88,1144.0,6032.0,4.485,0.973,297.9487,45.255039
4.98792404,1.618,346.0,0.73,13.07,485.0,3606.0,4.859,0.395,293.2811,38.082241
0.907818056,1.679,29.5,0.55,3871.99,2012.0,6210.0,4.456,1.014,291.6535,41.741772
3.87594316,2.314,58.6,0.68,323.21,1081.0,5713.0,4.541,0.893,280.2066,43.774288
5.68325648,1.778,44.6,0.97,589.92,1257.0,6072.0,4.133,1.286,294.49487,43.91362
0.93373761,3.303,58.7,1.0,4359.29,2073.0,5534.0,4.17,1.326,292.11447,47.729462
9.524076544,10.4891,198000.0,151.0,882.28,1390.0,5180.0,3.428,3.371,288.91531,39.804981
11.63785889,11.8851,428000.0,77.01,151.54,895.0,6360.0,4.433,1.058,290.18271,41.21664
541.742985,10.47,1040.0,3.39,0.9,248.0,6373.0,4.438,1.047,298.21509,39.955101
0.938074536,1.9618,576.0,417.01,251840.36,5718.0,4697.0,2.204,17.032,297.70847,40.30759
0.698359996,1.4959,774.0,28.97,3702.25,1990.0,5761.0,4.492,0.956,281.64999,42.132061
0.98376204,10.052,55.0,12.44,73867.88,4203.0,6431.0,3.276,5.294,295.08774,38.562061
33.65766894,40.787,15400.0,78.44,508.66,1211.0,4774.0,2.759,6.447,291.93008,39.072079
0.892988877,2.4428,85.0,2.94,27545.43,3285.0,6228.0,3.668,2.975,295.72275,39.183449
0.705816203,5.55,149.0,15.33,4650.24,2109.0,6106.0,4.487,0.966,295.3815,39.453732
1.7609276,5.189,57.3,1.53,15818.72,2860.0,8784.0,4.156,1.967,296.23389,39.560089
1.525924746,1.955,74.1,8.86,48691.77,3786.0,5000.0,2.81,10.533,295.31638,40.18652
12.82252496,18.8,19300.0,20.12,165.54,915.0,5845.0,4.178,1.352,289.96063,40.479839
0.648772102,2.614,31.1,2.6,47393.05,3758.0,4973.0,3.208,4.708,283.78003,40.818779
0.93705132,4.808,51.5,6.09,159426.96,5094.0,6691.0,3.088,7.781,299.64996,41.113209
7.2274321,4.967,173.0,1.28,206.77,967.0,6075.0,4.486,0.969,285.72079,40.85696
0.592618966,0.811,91.4,0.86,4626.58,2103.0,5926.0,4.532,0.887,286.45126,42.012489
0.532854237,3.231,50.9,1.21,20292.47,3042.0,6266.0,4.067,1.613,297.58078,42.061459
0.566802672,3.545,31.7,1.08,14458.31,2791.0,5102.0,3.787,1.961,290.98584,42.595551
0.566796331,5.194,115.0,1.5,7979.99,2411.0,6319.0,4.447,1.032,291.0116,42.553822
0.566785459,2.893,63.8,0.84,6410.46,2280.0,6063.0,4.476,1.012,291.19305,42.556541
0.566792936,2.846,23.0,0.79,22251.32,3114.0,6432.0,4.018,1.603,291.46033,42.581261
0.5668004,3.813,93.2,0.88,5739.87,2222.0,6215.0,4.543,0.872,291.49487,42.53331
0.566798676,2.777,59.9,0.68,4160.07,2051.0,5490.0,4.436,0.887,291.3284,42.643028
0.5667638,1.73,64.5,0.75,5335.09,2178.0,5766.0,4.433,0.94,291.49725,42.618191
38.51077573,38.8558,84600.0,18.68,3.64,352.0,4374.0,4.626,0.635,296.05859,42.669567
0.577910513,1.362,144.0,1.1,4429.84,2081.0,5730.0,4.503,0.908,295.69482,42.756962
0.566807725,2.16,31.5,0.94,9645.51,2524.0,5018.0,3.953,1.734,291.68167,42.809319
0.566807422,5.148,26.1,1.13,12227.82,2680.0,5616.0,4.04,1.547,291.68283,42.932812
366.088938,11.887,538.0,2.57,1.03,257.0,5941.0,4.464,0.945,291.35892,43.93681
5.43103616,2.469,66.8,0.66,137.1,873.0,5374.0,4.555,0.721,288.83136,47.551991
10.4212788,28.4832,148.0,36.9,549.92,1235.0,6183.0,3.908,2.073,299.53748,44.71151
4.44709107,16.79,40.5,0.96,537.35,1228.0,6137.0,4.357,1.076,284.41647,45.138889
27.79576243,15.5056,420000.0,81.48,43.51,655.0,5915.0,4.329,1.13,296.43582,44.64156
20.73374857,6.28773,417000.0,69.8,45.06,661.0,5620.0,4.363,0.974,294.49698,46.689758
24.2382418,4.16665,462000.0,102.31,93.68,793.0,6457.0,4.259,1.365,291.31985,43.59547
11.25882503,8.9592,196000.0,87.18,322.25,1080.0,6217.0,4.052,1.464,298.15009,40.65617
28.16261258,3.19576,37800.0,23.52,11.52,470.0,4936.0,4.54,0.761,285.16711,41.967079
75.3789569,7.70352,539000.0,58.76,4.17,365.0,5420.0,4.596,0.771,297.62912,41.64151
342.5531572,73.8068,193000.0,830.99,70.22,738.0,4857.0,2.422,14.219,300.95135,45.604118
0.694611128,1.115,98.8,0.64,945.45,1415.0,4612.0,4.646,0.662,286.31052,44.838188
7.4751841,5.166,28.1,0.85,439.51,1168.0,5616.0,3.98,1.602,296.5477,44.898041
328.0485,13.75,398.0,2.22,1.72,292.0,6268.0,4.429,1.1,293.2709,44.919102
1.72128752,2.366,58.5,0.65,944.49,1415.0,5813.0,4.561,0.833,289.77744,45.153191
0.784294574,4.18831,213000.0,87.26,11702.6,2651.0,6576.0,4.171,1.455,291.93869,45.222198
361.51099,4.868,236.0,6.85,68.36,733.0,9492.0,3.619,4.298,290.40793,44.96394
1.41435861,2.285,56.8,0.74,1458.2,1578.0,5470.0,4.366,0.994,294.94873,45.210251
0.616343903,0.7656,161.0,1.72,9411.28,2513.0,6045.0,4.264,1.34,296.81982,44.869434
1.04347858,2.012,22.5,1.09,12313.82,2688.0,6014.0,3.843,2.246,298.25204,45.396641
364.33929,13.486,1940.0,4.4,0.64,228.0,5606.0,4.557,0.8,287.71542,45.436329
352.710091,2.901,1660.0,3.75,1.09,261.0,6112.0,4.513,0.908,296.82361,44.855309
33.8938177,2.012,205.0,1.22,18.27,527.0,5818.0,4.554,0.848,301.16556,44.664108
224.591055,3.232,125.0,2.17,5.56,392.0,5786.0,3.992,1.771,294.86639,44.980991
24.2783801,4.564,714.0,2.03,8.27,432.0,4450.0,4.583,0.707,286.74857,45.158741
382.5891,11.7,298.0,2.15,2.05,305.0,6337.0,4.261,1.239,289.92197,45.10392
11.9283194,6.69,183.0,0.98,37.8,632.0,5010.0,4.545,0.75,290.64545,44.904202
0.603351522,0.8358,164.0,3.91,45493.51,3730.0,6240.0,3.679,2.948,296.78802,44.7696
31.97280045,4.9,2240.0,5.88,36.33,626.0,6340.0,4.457,1.01,291.49545,45.378941
8.39140024,1.193,134.0,1.1,169.89,921.0,5892.0,4.389,0.935,300.18503,44.635578
0.532493086,2.145,19.9,1.87,135046.96,4893.0,6894.0,3.476,4.032,299.25092,44.856091
0.812678859,0.841,39.3,0.83,7917.14,2403.0,6636.0,4.349,1.236,287.89935,45.417488
183.836254,13.088,1050.0,51.64,124.46,852.0,4959.0,2.569,11.963,292.32233,47.255112
392.601892,3.21,779.0,2.25,0.41,204.0,5307.0,4.605,0.753,281.87015,47.394989
452.65206,19.87,175.0,2.41,3.33,345.0,6664.0,4.075,1.73,289.64059,47.346439
351.204993,22.414,1260.0,3.57,1.04,258.0,5845.0,4.435,0.918,292.75928,47.430401
260.446151,9.314,714.0,25.39,32.37,608.0,4845.0,2.897,7.796,296.38278,47.409592
87.487573,5.881,529.0,1.87,4.79,377.0,5774.0,4.567,0.818,298.31586,47.105091
11.9451376,6.893,63.3,3.32,755.16,1337.0,5094.0,3.38,4.163,287.55182,47.244862
277.13367,9.67,321.0,1.84,2.09,307.0,6461.0,4.474,0.971,294.38254,47.205769
3.381607,7.627,441.0,117.25,314164.85,6037.0,3974.0,1.056,59.437,296.08136,47.275814
0.660655454,7.111,567.0,16.81,9210.84,2497.0,6520.0,4.375,1.215,298.13785,47.25856
145.750554,13.999,386.0,15.34,74.07,748.0,5096.0,3.007,8.038,287.09363,47.3713
2.17813954,2.063,28.6,1.0,4372.75,2073.0,6511.0,4.003,1.851,288.78162,47.39735
384.09781,12.55,100.0,1.63,2.8,330.0,5884.0,3.979,1.628,295.94016,39.849072
322.50741,20.688,350.0,2.11,1.03,257.0,5708.0,4.465,0.933,298.89359,40.437752
373.8716,16.78,383.0,2.19,1.44,279.0,5846.0,4.258,1.116,283.56866,40.865761
171.046664,2.438,731.0,32.31,110.64,827.0,4932.0,2.697,12.048,296.42337,40.892471
0.799868354,6.613,4930.0,34.7,2581.61,1816.0,5568.0,4.488,0.882,298.52679,40.858391
345.7671,15.38,213.0,2.5,3.02,336.0,5845.0,4.024,1.702,282.21188,47.577
350.34114,16.97,1360.0,2.5,0.39,202.0,5188.0,4.642,0.69,291.75497,47.549332
363.97165,5.702,1970.0,40.48,0.68,231.0,5648.0,4.559,0.841,298.68832,47.513821
395.23753,18.494,1300.0,3.17,0.61,225.0,5648.0,4.559,0.841,298.68832,47.513821
385.97241,12.167,162.0,1.72,2.65,325.0,6732.0,4.271,1.316,287.82239,47.690208
89.667675,3.726,1420.0,78.77,818.91,1364.0,4742.0,2.099,21.291,299.40509,47.620991
5.0487451,4.007,67.6,0.67,170.39,922.0,5450.0,4.573,0.83,282.05078,47.743992
321.02094,7.51,593.0,1.96,0.69,232.0,5334.0,4.492,0.81,283.17575,47.401718
122.11555,16.07,1100.0,2.96,3.6,351.0,5592.0,4.418,0.894,283.2048,47.478271
1.213742728,3.596,31.7,1.18,10804.6,2599.0,6532.0,3.961,1.987,283.66428,47.40097
225.48805,19.46,380.0,1.7,1.2,267.0,5663.0,4.579,0.782,288.27457,47.495781
366.74866,12.446,419.0,2.35,1.48,281.0,6136.0,4.368,1.087,291.46838,47.4674
0.93374894,4.637,226.0,0.18,8.36,433.0,2661.0,5.283,0.116,292.11115,47.452293
0.734548624,2.207,58.6,0.84,4454.22,2082.0,6046.0,4.478,1.007,280.90179,47.526241
317.99484,7.28,719.0,2.22,0.79,241.0,5665.0,4.568,0.82,292.96835,40.954239
432.96732,10.85,866.0,1.64,0.12,151.0,4403.0,4.7,0.576,286.24023,41.022572
614.39054,9.312,289.0,2.43,1.24,269.0,6228.0,4.193,1.427,292.06931,41.042858
578.88761,18.521,76.8,1.69,2.32,315.0,6180.0,3.946,1.917,295.08749,41.037395
238.561202,11.9,260.0,5.75,24.55,568.0,6565.0,3.573,3.308,297.44507,41.010571
218.771117,3.201,140.0,250.2,3757.91,1997.0,3297.0,0.236,151.184,285.29388,41.1026
375.17737,20.52,1230.0,3.64,1.15,264.0,6089.0,4.468,1.024,290.42435,41.183498
334.87402,35.42,388.0,47.48,6.52,408.0,6122.0,3.811,2.348,284.42633,47.737759
370.2402,31.46,1270.0,29.24,1.26,270.0,6296.0,4.481,0.966,291.29425,47.944511
1.6749812,2.707,94.0,79.51,1540745.8,8986.0,3940.0,0.76,84.461,293.57895,48.00602
288.678554,9.197,243.0,0.96,0.21,172.0,4326.0,4.667,0.575,298.98932,48.077171
307.9473572,15.0,11300.0,76.66,13.83,492.0,4878.0,3.08,4.461,297.23099,48.223919
277.25118,8.742,1520.0,5.02,2.02,304.0,6046.0,4.357,1.048,284.74127,48.34367
264.63654,42.77,432.0,42.55,4.75,376.0,6564.0,4.198,1.461,293.60757,48.658379
375.408923,11.438,87.3,4.48,128.15,858.0,11357.0,3.667,4.528,284.34103,47.55378
2.17812769,1.645,61.7,0.78,963.16,1421.0,6014.0,4.494,0.958,288.61859,47.557201
0.93378068,3.706,72.7,0.63,985.2,1427.0,4938.0,4.601,0.753,292.0274,47.509682
0.93373895,4.156,39.6,0.64,3723.37,1993.0,6223.0,4.459,1.006,292.13193,47.56374
0.93373718,2.582,18.9,0.48,4570.22,2097.0,6367.0,4.419,1.087,292.15488,47.562019
359.33831,18.566,978.0,2.33,0.52,216.0,5316.0,4.539,0.753,290.14304,41.27755
213.201978,15.396,697.0,1.91,0.56,221.0,4594.0,4.557,0.752,290.2196,41.246811
77.773042,2.285,433.0,15.03,196.5,955.0,4763.0,2.685,7.068,290.71783,41.247318
381.782641,4.52,368.0,55.75,5.12,384.0,6056.0,3.816,2.29,292.19037,41.31144
354.7897,12.62,81.0,0.47,0.08,134.0,3778.0,4.742,0.515,293.96423,41.318802
235.544698,8.93,299.0,2.13,2.36,316.0,5533.0,4.244,1.255,284.93216,41.45401
0.933745798,6.447,614.0,3.45,4570.22,2097.0,6367.0,4.419,1.087,288.7709,41.412571
423.73074,19.4,835.0,2.48,0.6,225.0,5743.0,4.553,0.853,284.29269,48.704021
293.38641,15.23,94.9,1.35,3.43,347.0,6392.0,4.213,1.34,284.79071,49.125359
677.56282,10.53,631.0,2.24,0.31,190.0,5511.0,4.477,0.872,290.47623,49.20261
66.716453,3.855,626.0,2.2,6.18,402.0,5447.0,4.506,0.859,286.79462,49.347591
371.21205,19.95,720.0,2.55,1.07,259.0,6106.0,4.497,0.94,288.81409,49.35561
190.783023,4.069,1390.0,71.66,226.51,989.0,5013.0,2.394,19.813,292.73511,49.330639
0.9337491,3.842,98.1,0.79,1809.26,1662.0,5628.0,4.575,0.808,292.08099,47.613461
0.93374417,3.385,31.3,0.64,4835.58,2126.0,6363.0,4.399,1.131,292.12277,47.646069
0.93374635,3.074,34.3,0.63,3029.67,1895.0,5593.0,4.349,1.094,292.12784,47.614342
0.9337465,3.629,49.9,0.63,2852.33,1863.0,6102.0,4.528,0.887,292.14102,47.62624
0.93371631,4.344,61.3,0.7,2180.39,1743.0,5734.0,4.538,0.883,292.20523,47.6483
260.02265,12.009,2060.0,3.13,0.53,217.0,5250.0,4.684,0.608,290.51993,41.46513
443.66,7.99,361.0,33.2,2.85,331.0,6743.0,4.144,1.433,298.46213,41.5256
366.28999,10.869,2570.0,68.39,46.47,666.0,5083.0,2.708,12.868,292.32611,41.671761
72.6549842,5.503,389.0,34.52,56.33,699.0,6793.0,3.926,1.96,294.42145,41.8969
379.42818,11.24,404.0,1.89,0.95,252.0,5947.0,4.487,0.945,289.98419,41.918591
103.039788,14.197,1370.0,2.05,0.46,210.0,3749.0,4.674,0.581,291.52393,41.94294
371.90464,25.36,519.0,2.88,1.28,271.0,6164.0,4.446,1.045,288.72406,49.466091
362.85801,17.03,152.0,1.9,3.66,353.0,6740.0,4.165,1.471,291.34402,49.577091
384.558321,4.76,1330.0,14.33,5.03,382.0,5078.0,3.479,3.0,284.10953,49.733379
397.72733,11.683,233.0,1.48,0.97,253.0,6032.0,4.485,0.973,290.60349,49.99242
504.88419,20.18,5060.0,25.19,0.14,157.0,4559.0,4.612,0.655,285.73474,50.124962
384.92275,9.98,185.0,1.64,1.87,298.0,6070.0,4.186,1.191,293.96844,50.178219
189.183958,6.829,1010.0,3.31,2.23,312.0,5573.0,4.382,0.981,295.86533,50.13348
0.93376131,3.747,55.6,0.61,1891.81,1682.0,5665.0,4.568,0.82,292.22083,47.635689
0.93377253,2.544,30.0,0.43,1734.32,1644.0,5595.0,4.581,0.796,292.24588,47.63343
0.93376021,3.182,56.5,0.4,253.97,1019.0,3885.0,4.71,0.54,292.17847,47.750751
0.93372008,2.591,17.0,0.41,3704.01,1990.0,6221.0,4.452,0.983,292.18378,47.722832
0.93373591,4.517,35.1,0.57,3116.05,1904.0,6028.0,4.47,0.95,292.19623,47.76659
0.93374911,3.504,57.8,0.66,2442.7,1793.0,5978.0,4.554,0.846,292.2276,47.746262
0.93372261,3.052,31.2,0.59,3430.76,1949.0,5984.0,4.419,1.017,292.31165,47.72583
312.61007,14.85,439.0,2.01,1.05,258.0,5818.0,4.523,0.925,290.08203,42.071129
429.60143,18.11,1000.0,2.74,0.58,223.0,5587.0,4.502,0.877,289.96942,42.138859
499.88159,13.39,184.0,2.61,3.07,338.0,6486.0,3.992,1.812,286.08136,42.30574
197.37704,18.71,226.0,84.37,104.45,815.0,10974.0,4.041,2.677,286.91888,42.306129
1.65746034,4.572,22.9,0.54,1808.13,1663.0,5860.0,4.326,1.13,297.92798,42.310829
0.566799395,1.5368,231.0,1.65,8550.93,2448.0,6322.0,4.426,1.075,293.26727,42.42807
203.8406,9.33,227.0,2.41,5.21,385.0,5548.0,3.97,1.616,287.24051,42.573139
14.395425,5.12,115.0,0.85,48.08,672.0,5715.0,4.586,0.782,291.48068,50.47366
231.157554,8.489,846.0,37.37,91.65,789.0,5386.0,2.78,11.839,295.39795,50.539268
495.06538,21.09,417.0,2.0,0.74,236.0,6075.0,4.486,0.969,296.65671,50.68721
595.78152,15.97,84.9,1.18,0.85,245.0,5618.0,4.155,1.288,288.19321,50.921619
365.709623,13.553,1030.0,26.93,31.42,604.0,4787.0,2.629,8.522,288.81714,51.592911
495.662346,4.428,676.0,2.73,0.43,207.0,5515.0,4.509,0.82,289.09082,51.532009
655.25732,20.05,268.0,1.56,0.62,226.0,6420.0,4.492,0.941,289.52121,51.57468
7.7529342,5.072,72.1,0.93,238.09,1002.0,5975.0,4.335,1.072,292.33951,47.746391
0.573762943,2.196,48.3,0.39,1331.17,1538.0,4891.0,4.683,0.571,297.1684,47.821129
1.072934147,4.50475,96900.0,81.42,9590.04,2523.0,7031.0,4.222,1.523,297.74243,47.891682
2.61854596,4.866,19.7,1.18,3846.53,2008.0,5657.0,3.721,2.682,299.06802,47.920029
254.336707,8.585,398.0,13.97,27.88,586.0,5193.0,3.117,6.502,289.0275,48.13792
1.105123883,3.001,66.7,0.83,2235.64,1755.0,5883.0,4.476,0.959,293.76025,48.145248
212.760495,3.703,196.0,2.8,13.13,485.0,7021.0,4.031,1.976,288.08237,42.636909
73.836858,19.722,231.0,25.09,403.37,1143.0,4769.0,2.583,14.706,291.55719,42.694649
160.243128,5.393,556.0,15.72,52.5,686.0,5128.0,3.091,6.775,286.72119,42.778511
402.41511,5.156,781.0,2.52,0.96,253.0,6251.0,4.53,0.889,292.04956,42.870251
369.28177,26.96,1020.0,34.25,0.93,250.0,5900.0,4.509,0.951,283.32138,42.939289
462.463589,5.007,1020.0,8.92,3.78,355.0,5059.0,3.466,2.799,290.48471,51.72855
490.63941,16.5,269.0,7.67,6.84,412.0,5037.0,3.252,4.817,290.86276,51.701908
331.55459,5.35,289.0,1.36,0.78,240.0,5762.0,4.576,0.801,286.04395,38.708801
0.939375593,2.8424,101000.0,52.18,3333.58,1936.0,5826.0,4.345,0.978,295.56934,38.726059
31.1911468,7.003,228.0,9.36,386.78,1131.0,4785.0,3.009,6.443,287.5589,38.88081
30.9587224,4.411,342.0,2.34,52.49,686.0,6525.0,4.381,1.161,294.33698,39.29496
425.64971,11.07,171.0,1.58,1.48,281.0,6067.0,4.253,1.195,285.60822,39.5793
395.13138,21.291,126.0,0.97,0.44,208.0,5060.0,4.493,0.869,290.19992,45.419998
0.770658979,1.401,83.5,0.68,1348.87,1548.0,5058.0,4.61,0.739,291.37222,45.468102
4.6318914,3.88,50.9,0.64,297.79,1060.0,5926.0,4.532,0.887,295.50128,45.433979
362.13187,5.59,849.0,2.23,0.45,208.0,5176.0,4.567,0.766,283.29706,48.266628
9.1447861,5.422,269.0,1.63,119.61,843.0,5849.0,4.517,0.919,292.28278,48.256672
29.4856392,4.27,105.0,1.46,93.27,793.0,6870.0,4.266,1.407,292.48358,48.275219
0.786483923,7.035,233.0,21.66,7999.91,2408.0,6315.0,4.258,1.282,297.56628,48.288342
3.65034525,1.527,253.0,0.72,26.47,578.0,3704.0,4.797,0.45,291.94415,48.351791
0.9438885,2.592,35.8,1.45,23572.82,3158.0,6947.0,3.895,2.297,292.00674,48.306309
43.9438891,5.26,155.0,1.12,15.41,505.0,6008.0,4.537,0.875,293.31909,48.518608
40.244826,4.303,193.0,115.94,28103.18,3302.0,3674.0,0.452,89.878,296.01974,43.23439
135.428746,7.394,381.0,1.83,3.29,343.0,5849.0,4.517,0.919,283.11157,43.346771
380.03903,18.5,789.0,2.36,0.55,219.0,5477.0,4.568,0.818,293.03891,43.384048
380.294204,12.351,731.0,2.27,0.65,229.0,5518.0,4.473,0.822,294.42719,43.38464
373.74691,28.37,622.0,2.65,1.08,260.0,6131.0,4.497,0.945,290.02124,43.402161
